Industry;PermId;HierarchicalId;Ticker;Name;MarketCapitalization;TTM Sales$;Employees;Companies URL
Commodity Chemicals;4294952986;51101010;RPM.N;RPM International Inc;7,076.059;5,176.152;14,318;https://www.reuters.com/finance/stocks/overview?symbol=RPM.N;
Commodity Chemicals;4294952986;51101010;8152.T;Somar Corp;6,963.299;21,427.359;406;https://www.reuters.com/finance/stocks/overview?symbol=8152.T;
Commodity Chemicals;4294952986;51101010;7891.T;Japan U-Pica Co Ltd;6,875.000;11,044.490;154;https://www.reuters.com/finance/stocks/overview?symbol=7891.T;
Commodity Chemicals;4294952986;51101010;TGVS.BO;TGV SRAAC Ltd;6,551.080;10,024.530;1,020;https://www.reuters.com/finance/stocks/overview?symbol=TGVS.BO;
Commodity Chemicals;4294952986;51101010;4625.T;Atomix Co Ltd;6,162.942;10,823.190;293;https://www.reuters.com/finance/stocks/overview?symbol=4625.T;
Commodity Chemicals;4294952986;51101010;OLN.N;Olin Corp;6,138.563;6,034.200;6,400;https://www.reuters.com/finance/stocks/overview?symbol=OLN.N;
Commodity Chemicals;4294952986;51101010;4274.T;Hosoya Pyro-Engineering Co Ltd;5,572.224;1,482.587;85;https://www.reuters.com/finance/stocks/overview?symbol=4274.T;
Commodity Chemicals;4294952986;51101010;4990.T;Showa Chemical Industry Co Ltd;5,330.655;8,209.349;215;https://www.reuters.com/finance/stocks/overview?symbol=4990.T;
Commodity Chemicals;4294952986;51101010;4364.T;Manac Incorporated;5,330.250;9,139.613;317;https://www.reuters.com/finance/stocks/overview?symbol=4364.T;
Commodity Chemicals;4294952986;51101010;VVV.N;Valvoline Inc;5,043.890;2,084.000;5,600;https://www.reuters.com/finance/stocks/overview?symbol=VVV.N;
Commodity Chemicals;4294952986;51101010;KSRP.BO;Kesar Petroproducts Ltd;4,925.498;1,762.688;--;https://www.reuters.com/finance/stocks/overview?symbol=KSRP.BO;
Commodity Chemicals;4294952986;51101010;NEU.N;NewMarket Corp;4,731.998;2,140.049;1,998;https://www.reuters.com/finance/stocks/overview?symbol=NEU.N;
Commodity Chemicals;4294952986;51101010;NWKT.PK;Newmarkt Corp;4,731.998;2,140.049;1,998;https://www.reuters.com/finance/stocks/overview?symbol=NWKT.PK;
Commodity Chemicals;4294952986;51101010;GRPY.BO;Garware Polyester Ltd;4,445.519;--;--;https://www.reuters.com/finance/stocks/overview?symbol=GRPY.BO;
Commodity Chemicals;4294952986;51101010;8138.T;Sankyo Kasei Corp;4,427.280;22,390.010;164;https://www.reuters.com/finance/stocks/overview?symbol=8138.T;
Commodity Chemicals;4294952986;51101010;UNVR.N;Univar Inc;4,309.467;8,107.000;8,700;https://www.reuters.com/finance/stocks/overview?symbol=UNVR.N;
Commodity Chemicals;4294952986;51101010;3537.T;Shoei Yakuhin Co Ltd;4,121.936;19,427.730;67;https://www.reuters.com/finance/stocks/overview?symbol=3537.T;
Commodity Chemicals;4294952986;51101010;4102.T;Maruo Calcium Co Ltd;4,098.500;11,907.590;265;https://www.reuters.com/finance/stocks/overview?symbol=4102.T;
Commodity Chemicals;4294952986;51101010;PNDY.BO;Pondy Oxides and Chemicals Ltd;3,661.755;9,401.192;--;https://www.reuters.com/finance/stocks/overview?symbol=PNDY.BO;
Commodity Chemicals;4294952986;51101010;KIND.BO;Kkalpana Industries (India) Limited;3,612.400;20,731.619;--;https://www.reuters.com/finance/stocks/overview?symbol=KIND.BO;
Commodity Chemicals;4294952986;51101010;9967.T;Sakai Trading Co Ltd;3,436.000;34,752.121;295;https://www.reuters.com/finance/stocks/overview?symbol=9967.T;
Commodity Chemicals;4294952986;51101010;7446.T;Tohoku Chemical Co Ltd;3,393.600;30,862.551;330;https://www.reuters.com/finance/stocks/overview?symbol=7446.T;
Commodity Chemicals;4294952986;51101010;NGVT.N;Ingevity Corp;3,227.308;946.600;1,500;https://www.reuters.com/finance/stocks/overview?symbol=NGVT.N;
Commodity Chemicals;4294952986;51101010;MAPI.BO;Mapro Industries Ltd;3,114.852;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=MAPI.BO;
Commodity Chemicals;4294952986;51101010;PLSN.BO;Polson Ltd;2,916.210;1,131.777;--;https://www.reuters.com/finance/stocks/overview?symbol=PLSN.BO;
Commodity Chemicals;4294952986;51101010;VALN.BO;Valiant Organics Ltd;2,839.450;665.253;--;https://www.reuters.com/finance/stocks/overview?symbol=VALN.BO;
Commodity Chemicals;4294952986;51101010;4243.T;Nix Inc;2,729.525;4,433.745;175;https://www.reuters.com/finance/stocks/overview?symbol=4243.T;
Commodity Chemicals;4294952986;51101010;4361.T;Kawaguchi Chemical Industry Co Ltd;2,696.200;6,943.357;160;https://www.reuters.com/finance/stocks/overview?symbol=4361.T;
Commodity Chemicals;4294952986;51101010;DHRC.BO;Dharamsi Morarji Chemical Co Ltd;2,402.050;2,061.974;--;https://www.reuters.com/finance/stocks/overview?symbol=DHRC.BO;
Commodity Chemicals;4294952986;51101010;PQG.N;PQ Group Holdings Inc;2,253.112;1,436.758;2,949;https://www.reuters.com/finance/stocks/overview?symbol=PQG.N;
Commodity Chemicals;4294952986;51101010;NITA.BO;Nitta Gelatin India Ltd;2,215.315;2,458.188;369;https://www.reuters.com/finance/stocks/overview?symbol=NITA.BO;
Commodity Chemicals;4294952986;51101010;KWR.N;Quaker Chemical Corp;2,103.150;800.255;2,020;https://www.reuters.com/finance/stocks/overview?symbol=KWR.N;
Commodity Chemicals;4294952986;51101010;7886.T;Yamato Industry Co Ltd;2,075.047;14,315.080;1,265;https://www.reuters.com/finance/stocks/overview?symbol=7886.T;
Commodity Chemicals;4294952986;51101010;LRDS.BO;Lords Chloro Alkali Ltd;1,680.278;1,399.674;--;https://www.reuters.com/finance/stocks/overview?symbol=LRDS.BO;
Commodity Chemicals;4294952986;51101010;4616.T;Kawakami Paint Mfg Co Ltd;1,640.000;5,854.030;147;https://www.reuters.com/finance/stocks/overview?symbol=4616.T;
Commodity Chemicals;4294952986;51101010;CMIN.BO;Cochin Minerals and Rutile Ltd;1,543.684;1,412.913;318;https://www.reuters.com/finance/stocks/overview?symbol=CMIN.BO;
Commodity Chemicals;4294952986;51101010;KLTE.BO;Keltech Energies Ltd;1,323.318;2,184.068;--;https://www.reuters.com/finance/stocks/overview?symbol=KLTE.BO;
Commodity Chemicals;4294952986;51101010;RAMM.BO;Ram Minerals and Chemicals Ltd;1,306.767;282.272;--;https://www.reuters.com/finance/stocks/overview?symbol=RAMM.BO;
Commodity Chemicals;4294952986;51101010;SADH.BO;Sadhana Nitro Chem Ltd;1,239.352;--;--;https://www.reuters.com/finance/stocks/overview?symbol=SADH.BO;
Commodity Chemicals;4294952986;51101010;CCC.N;Calgon Carbon Corp;1,087.355;595.742;1,334;https://www.reuters.com/finance/stocks/overview?symbol=CCC.N;
Commodity Chemicals;4294952986;51101010;KAVT.BO;Kavit Industries Ltd;1,074.543;1,779.351;--;https://www.reuters.com/finance/stocks/overview?symbol=KAVT.BO;
Commodity Chemicals;4294952986;51101010;MYPT.BO;Mysore Petro Chemicals Ltd;1,071.792;262.083;237;https://www.reuters.com/finance/stocks/overview?symbol=MYPT.BO;
Commodity Chemicals;4294952986;51101010;KOP.N;Koppers Holdings Inc;993.708;1,422.600;1,853;https://www.reuters.com/finance/stocks/overview?symbol=KOP.N;
Commodity Chemicals;4294952986;51101010;EJEC.BO;Ejecta Marketing Ltd;913.946;--;18;https://www.reuters.com/finance/stocks/overview?symbol=EJEC.BO;
Commodity Chemicals;4294952986;51101010;IGEL.BO;India Gelatine and Chemicals Ltd;909.588;930.249;77;https://www.reuters.com/finance/stocks/overview?symbol=IGEL.BO;
Commodity Chemicals;4294952986;51101010;ALUF.BO;Alufluoride Ltd;908.302;431.297;81;https://www.reuters.com/finance/stocks/overview?symbol=ALUF.BO;
Commodity Chemicals;4294952986;51101010;BOXY.BO;Bombay Oxygen Corp Ltd;852.075;50.432;--;https://www.reuters.com/finance/stocks/overview?symbol=BOXY.BO;
Commodity Chemicals;4294952986;51101010;PNJA.BO;Punjab Alkalies and Chemicals Ltd;814.224;2,819.773;466;https://www.reuters.com/finance/stocks/overview?symbol=PNJA.BO;
Commodity Chemicals;4294952986;51101010;WLKP.N;Westlake Chemical Partners LP;788.139;1,158.273;2,169;https://www.reuters.com/finance/stocks/overview?symbol=WLKP.N;
Commodity Chemicals;4294952986;51101010;ARCI.BO;Archit Organosys Ltd;783.292;469.660;--;https://www.reuters.com/finance/stocks/overview?symbol=ARCI.BO;
Commodity Chemicals;4294952986;51101010;JOLY.BO;Jolly Plastic Inds Ltd;781.701;0.286;--;https://www.reuters.com/finance/stocks/overview?symbol=JOLY.BO;
Commodity Chemicals;4294952986;51101010;BRIB.BO;Bright Brothers Ltd;647.831;2,215.032;--;https://www.reuters.com/finance/stocks/overview?symbol=BRIB.BO;
Commodity Chemicals;4294952986;51101010;MITU.BO;Mitsu Chem Plast Ltd;620.400;1,003.917;--;https://www.reuters.com/finance/stocks/overview?symbol=MITU.BO;
Commodity Chemicals;4294952986;51101010;JYCH.BO;Jayshree Chemicals Ltd;593.861;--;--;https://www.reuters.com/finance/stocks/overview?symbol=JYCH.BO;
Commodity Chemicals;4294952986;51101010;KPRI.BO;Sri KPR Industries Ltd;581.203;724.954;--;https://www.reuters.com/finance/stocks/overview?symbol=KPRI.BO;
Commodity Chemicals;4294952986;51101010;ASHA.BO;Ashok Alco-Chem Ltd;475.905;1,489.097;--;https://www.reuters.com/finance/stocks/overview?symbol=ASHA.BO;
Commodity Chemicals;4294952986;51101010;HWRS.BO;Hindustan Wires Ltd;453.684;80.178;--;https://www.reuters.com/finance/stocks/overview?symbol=HWRS.BO;
Commodity Chemicals;4294952986;51101010;POCL.BO;Pocl Enterprises Ltd;432.418;4,143.085;--;https://www.reuters.com/finance/stocks/overview?symbol=POCL.BO;
Commodity Chemicals;4294952986;51101010;TREC.N;Trecora Resources;341.501;233.368;310;https://www.reuters.com/finance/stocks/overview?symbol=TREC.N;
Commodity Chemicals;4294952986;51101010;HFLU.BO;Hindustan Fluoro Carbons Ltd;306.138;332.801;--;https://www.reuters.com/finance/stocks/overview?symbol=HFLU.BO;
Commodity Chemicals;4294952986;51101010;NTPL.BO;National Plastic Technologies Ltd;257.113;713.371;178;https://www.reuters.com/finance/stocks/overview?symbol=NTPL.BO;
Commodity Chemicals;4294952986;51101010;CAPN.BO;CAPTAIN PIPES Ltd;249.516;478.707;--;https://www.reuters.com/finance/stocks/overview?symbol=CAPN.BO;
Commodity Chemicals;4294952986;51101010;SHCE.BO;Shree Hari Chemicals Export Ltd;230.985;931.429;85;https://www.reuters.com/finance/stocks/overview?symbol=SHCE.BO;
Commodity Chemicals;4294952986;51101010;NTOX.BO;National Oxygen Ltd;218.985;385.169;116;https://www.reuters.com/finance/stocks/overview?symbol=NTOX.BO;
Commodity Chemicals;4294952986;51101010;KUNS.BO;Kunststofe Industries Ltd;204.288;65.547;--;https://www.reuters.com/finance/stocks/overview?symbol=KUNS.BO;
Commodity Chemicals;4294952986;51101010;ZTF.L;Zotefoams PLC;202.086;64.149;340;https://www.reuters.com/finance/stocks/overview?symbol=ZTF.L;
Commodity Chemicals;4294952986;51101010;MAXM.BO;Maximus International Ltd;192.622;182.838;9;https://www.reuters.com/finance/stocks/overview?symbol=MAXM.BO;
Commodity Chemicals;4294952986;51101010;SVCI.BO;SVC Industries Ltd;123.016;--;--;https://www.reuters.com/finance/stocks/overview?symbol=SVCI.BO;
Commodity Chemicals;4294952986;51101010;LIPC.BO;Link Pharmachem Ltd;111.023;199.653;--;https://www.reuters.com/finance/stocks/overview?symbol=LIPC.BO;
Commodity Chemicals;4294952986;51101010;GLBH.PK;Globaltech Holdings Inc;87.765;10.233;140;https://www.reuters.com/finance/stocks/overview?symbol=GLBH.PK;
Commodity Chemicals;4294952986;51101010;UFAB.A;Unique Fabricating Inc;75.621;177.285;913;https://www.reuters.com/finance/stocks/overview?symbol=UFAB.A;
Commodity Chemicals;4294952986;51101010;VERO.BO;Veronica Production Ltd;67.011;49.500;0;https://www.reuters.com/finance/stocks/overview?symbol=VERO.BO;
Commodity Chemicals;4294952986;51101010;ACSP.BO;Adinath Biolabs Ltd;66.223;6.485;--;https://www.reuters.com/finance/stocks/overview?symbol=ACSP.BO;
Commodity Chemicals;4294952986;51101010;SAIO.BO;Saianand Commercial Ltd;63.218;13.355;--;https://www.reuters.com/finance/stocks/overview?symbol=SAIO.BO;
Commodity Chemicals;4294952986;51101010;RCVL.BO;Royal Cushion Vinyl Products Ltd;54.423;683.449;--;https://www.reuters.com/finance/stocks/overview?symbol=RCVL.BO;
Commodity Chemicals;4294952986;51101010;LORD.BO;Lords Chemicals Ltd;45.761;1,471.370;--;https://www.reuters.com/finance/stocks/overview?symbol=LORD.BO;
Commodity Chemicals;4294952986;51101010;PLA.L;Plastics Capital PLC;45.429;74.476;568;https://www.reuters.com/finance/stocks/overview?symbol=PLA.L;
Commodity Chemicals;4294952986;51101010;DUPC.BO;Dujodwala Paper Chemicals Ltd;38.616;464.885;--;https://www.reuters.com/finance/stocks/overview?symbol=DUPC.BO;
Commodity Chemicals;4294952986;51101010;BLGO.PK;BioLargo Inc;37.875;0.384;9;https://www.reuters.com/finance/stocks/overview?symbol=BLGO.PK;
Commodity Chemicals;4294952986;51101010;RITI.BO;Ritesh International Ltd;34.211;247.881;--;https://www.reuters.com/finance/stocks/overview?symbol=RITI.BO;
Commodity Chemicals;4294952986;51101010;HDD.L;Hardide PLC;31.101;3.241;35;https://www.reuters.com/finance/stocks/overview?symbol=HDD.L;
Commodity Chemicals;4294952986;51101010;AGMA.L;Applied Graphene Materials PLC;26.445;0.265;42;https://www.reuters.com/finance/stocks/overview?symbol=AGMA.L;
Commodity Chemicals;4294952986;51101010;SYMU.L;Symphony Environmental Technologies PLC;25.442;7.266;28;https://www.reuters.com/finance/stocks/overview?symbol=SYMU.L;
Commodity Chemicals;4294952986;51101010;IGEX.BO;Indo Gulf Industries Ltd;22.498;--;--;https://www.reuters.com/finance/stocks/overview?symbol=IGEX.BO;
Commodity Chemicals;4294952986;51101010;EESE.PK;Energy and Environmental Services Inc;21.600;0.070;4;https://www.reuters.com/finance/stocks/overview?symbol=EESE.PK;
Commodity Chemicals;4294952986;51101010;GLTC.PK;GelTech Solutions Inc;9.274;1.235;21;https://www.reuters.com/finance/stocks/overview?symbol=GLTC.PK;
Commodity Chemicals;4294952986;51101010;HAIK.L;HaiKe Chemical Group Ltd;8.102;88.060;2,253;https://www.reuters.com/finance/stocks/overview?symbol=HAIK.L;
Commodity Chemicals;4294952986;51101010;BIOM.L;Biome Technologies PLC;5.423;5.404;25;https://www.reuters.com/finance/stocks/overview?symbol=BIOM.L;
Commodity Chemicals;4294952986;51101010;ETCK.PK;EnerTeck Corp;3.738;0.272;5;https://www.reuters.com/finance/stocks/overview?symbol=ETCK.PK;
Commodity Chemicals;4294952986;51101010;USMN.PK;U.S. Rare Earth Minerals Inc;2.095;0.217;2;https://www.reuters.com/finance/stocks/overview?symbol=USMN.PK;
Commodity Chemicals;4294952986;51101010;GETG.PK;Green Earth Technologies Inc;1.884;1.082;3;https://www.reuters.com/finance/stocks/overview?symbol=GETG.PK;
Commodity Chemicals;4294952986;51101010;UECN.PK;Shiner International Inc;1.102;74.830;470;https://www.reuters.com/finance/stocks/overview?symbol=UECN.PK;
Commodity Chemicals;4294952986;51101010;VAPR.PK;VaporBrands International Inc;0.840;0.011;178;https://www.reuters.com/finance/stocks/overview?symbol=VAPR.PK;
Commodity Chemicals;4294952986;51101010;NFTI.PK;No Fire Technologies Inc;0.680;0.900;5;https://www.reuters.com/finance/stocks/overview?symbol=NFTI.PK;
Commodity Chemicals;4294952986;51101010;CHCC.PK;China Chemical Corp;0.438;--;176;https://www.reuters.com/finance/stocks/overview?symbol=CHCC.PK;
Commodity Chemicals;4294952986;51101010;ICIZF.PK;Innovative Composites International Inc;0.410;2.704;--;https://www.reuters.com/finance/stocks/overview?symbol=ICIZF.PK;
Commodity Chemicals;4294952986;51101010;AMPLQ.PK;Ampal American Israel Corp;0.383;1,592.300;24;https://www.reuters.com/finance/stocks/overview?symbol=AMPLQ.PK;
Commodity Chemicals;4294952986;51101010;BMRK.PK;Benchmark Energy Corp;0.307;--;--;https://www.reuters.com/finance/stocks/overview?symbol=BMRK.PK;
Commodity Chemicals;4294952986;51101010;FLRE.PK;Flameret Inc;0.190;0.000;4;https://www.reuters.com/finance/stocks/overview?symbol=FLRE.PK;
Commodity Chemicals;4294952986;51101010;RVTI.PK;Rival Technologies Inc;0.151;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=RVTI.PK;
Commodity Chemicals;4294952986;51101010;HCTI.PK;Hybrid Coating Technologies Inc;0.100;0.168;7;https://www.reuters.com/finance/stocks/overview?symbol=HCTI.PK;
Commodity Chemicals;4294952986;51101010;UNRG.PK;United Energy Corp;0.095;1.320;8;https://www.reuters.com/finance/stocks/overview?symbol=UNRG.PK;
Commodity Chemicals;4294952986;51101010;ACRB.PK;Asia Carbon Industries Inc;0.067;31.613;202;https://www.reuters.com/finance/stocks/overview?symbol=ACRB.PK;
Commodity Chemicals;4294952986;51101010;BESNQ.PK;Blue Earth Solutions Inc;0.067;4.726;19;https://www.reuters.com/finance/stocks/overview?symbol=BESNQ.PK;
Commodity Chemicals;4294952986;51101010;CERPQ.PK;Cereplast Inc;0.040;2.256;16;https://www.reuters.com/finance/stocks/overview?symbol=CERPQ.PK;
Commodity Chemicals;4294952986;51101010;DIAAF.PK;Diamant Art Corp;0.037;0.050;9;https://www.reuters.com/finance/stocks/overview?symbol=DIAAF.PK;
Commodity Chemicals;4294952986;51101010;SEVT.PK;Summit Environmental Corporation Inc;0.027;0.354;0;https://www.reuters.com/finance/stocks/overview?symbol=SEVT.PK;
Commodity Chemicals;4294952986;51101010;GNMP.PK;General Chemical Group Inc;0.022;286.122;704;https://www.reuters.com/finance/stocks/overview?symbol=GNMP.PK;
Commodity Chemicals;4294952986;51101010;GVSI.PK;Long Beard Breweries Inc;0.012;--;1;https://www.reuters.com/finance/stocks/overview?symbol=GVSI.PK;
Commodity Chemicals;4294952986;51101010;SIHI.BO;Shish Industries Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=SIHI.BO;
Commodity Chemicals;4294952986;51101010;INTK.PK;Industrial Nanotech Inc;--;--;0;https://www.reuters.com/finance/stocks/overview?symbol=INTK.PK;
Commodity Chemicals;4294952986;51101010;ADVN.BO;Advance Syntex Ltd;--;--;--;https://www.reuters.com/finance/stocks/overview?symbol=ADVN.BO;
Agricultural Chemicals;4294952985;51101020;4996.T;Kumiai Chemical Industry Co Ltd;96,825.211;77,817.000;684;https://www.reuters.com/finance/stocks/overview?symbol=4996.T;
Agricultural Chemicals;4294952985;51101020;MON.N;Monsanto Co;53,114.531;14,648.000;20,500;https://www.reuters.com/finance/stocks/overview?symbol=MON.N;
Agricultural Chemicals;4294952985;51101020;4997.T;Nihon Nohyaku Co Ltd;44,957.199;60,033.000;1,461;https://www.reuters.com/finance/stocks/overview?symbol=4997.T;
Agricultural Chemicals;4294952985;51101020;SYENF.PK;Syngenta AG;41,449.711;12,146.680;27,810;https://www.reuters.com/finance/stocks/overview?symbol=SYENF.PK;
Agricultural Chemicals;4294952985;51101020;4998.T;Fumakilla Ltd;41,373.410;44,943.422;3,129;https://www.reuters.com/finance/stocks/overview?symbol=4998.T;
Agricultural Chemicals;4294952985;51101020;4955.T;Agro-Kanesho Co Ltd;29,021.529;14,496.750;242;https://www.reuters.com/finance/stocks/overview?symbol=4955.T;
